Nro.;Codigo;Turno_ID;Descripcion;Hora_Inicio;Hora_Termino;Descanso1;Descanso2;Total_Horas;Refrigerio;H.Efectivas;Inicio_Refrigerio;Fin_Refrigerio;Avail
3168 ;8134 ;IMPORT8134;De 10:30 a 19:00 R30 ;10:30 ;19:00 ;15 ;15 ;08:30 ;30 ;8:00;15:30 ;16:00 ;1
3169 ;8135 ;IMPORT8135;De 07:00 a 15:30 R30 ;07:00 ;15:30 ;15 ;15 ;08:30 ;30 ;8:00;10:45 ;11:15 ;1
3170 ;8136 ;IMPORT8136;De 07:00 a 15:30 R30 ;07:00 ;15:30 ;15 ;15 ;08:30 ;30 ;8:00;12:25 ;12:55 ;1
3171 ;8137 ;IMPORT8137;De 07:30 a 16:00 R30 ;07:30 ;16:00 ;15 ;15 ;08:30 ;30 ;8:00;12:15 ;12:45 ;1
3172 ;8138 ;IMPORT8138;De 08:00 a 16:30 R30 ;08:00 ;16:30 ;15 ;15 ;08:30 ;30 ;8:00;11:45 ;12:15 ;1
3173 ;8139 ;IMPORT8139;De 10:30 a 19:00 R30 ;10:30 ;19:00 ;15 ;15 ;08:30 ;30 ;8:00;14:10 ;14:40 ;1
3174 ;8140 ;IMPORT8140;De 10:30 a 19:00 R30 ;10:30 ;19:00 ;15 ;15 ;08:30 ;30 ;8:00;14:30 ;15:00 ;1
3175 ;8141 ;IMPORT8141;De 11:30 a 20:00 R30 ;11:30 ;20:00 ;15 ;15 ;08:30 ;30 ;8:00;14:40 ;15:10 ;1
3176 ;8142 ;IMPORT8142;De 10:00 a 18:30 R30 ;10:00 ;18:30 ;15 ;15 ;08:30 ;30 ;8:00;14:05 ;14:35 ;1
3177 ;8143 ;IMPORT8143;De 10:30 a 19:00 R30 ;10:30 ;19:00 ;15 ;15 ;08:30 ;30 ;8:00;15:15 ;15:45 ;1
3178 ;8144 ;IMPORT8144;De 08:00 a 16:30 R30 ;08:00 ;16:30 ;15 ;15 ;08:30 ;30 ;8:00;12:40 ;13:10 ;1
3179 ;8145 ;IMPORT8145;De 08:00 a 16:30 R30 ;08:00 ;16:30 ;15 ;15 ;08:30 ;30 ;8:00;12:55 ;13:25 ;1
3180 ;8146 ;IMPORT8146;De 08:00 a 16:30 R30 ;08:00 ;16:30 ;15 ;15 ;08:30 ;30 ;8:00;13:25 ;13:55 ;1
3181 ;8147 ;IMPORT8147;De 09:00 a 17:30 R30 ;09:00 ;17:30 ;15 ;15 ;08:30 ;30 ;8:00;12:45 ;13:15 ;1
3182 ;8148 ;IMPORT8148;De 11:00 a 19:30 R30 ;11:00 ;19:30 ;15 ;15 ;08:30 ;30 ;8:00;14:00 ;14:30 ;1
3183 ;8149 ;IMPORT8149;De 13:00 a 23:00 R60 ;13:00 ;23:00 ;15 ;15 ;10:00 ;60 ;9:00;18:30 ;19:30 ;0
3184 ;8150 ;IMPORT8150;De 13:00 a 23:00 R60 ;13:00 ;23:00 ;15 ;15 ;10:00 ;60 ;9:00;19:00 ;20:00 ;0
3185 ;8151 ;IMPORT8151;De 08:00 a 16:30 R30 ;08:00 ;16:30 ;15 ;15 ;08:30 ;30 ;8:00;13:05 ;13:35 ;1
3186 ;8152 ;IMPORT8152;De 08:30 a 17:00 R30 ;08:30 ;17:00 ;15 ;15 ;08:30 ;30 ;8:00;12:40 ;13:10 ;1
3187 ;8153 ;IMPORT8153;De 09:00 a 17:30 R30 ;09:00 ;17:30 ;15 ;15 ;08:30 ;30 ;8:00;13:10 ;13:40 ;1
3188 ;8154 ;IMPORT8154;De 10:00 a 18:30 R30 ;10:00 ;18:30 ;15 ;15 ;08:30 ;30 ;8:00;13:30 ;14:00 ;1
3189 ;8155 ;IMPORT8155;De 07:00 a 15:30 R30 ;07:00 ;15:30 ;15 ;15 ;08:30 ;30 ;8:00;12:30 ;13:00 ;1
3190 ;8156 ;IMPORT8156;De 09:30 a 18:00 R30 ;09:30 ;18:00 ;15 ;15 ;08:30 ;30 ;8:00;14:10 ;14:40 ;1
3191 ;8157 ;IMPORT8157;De 10:00 a 18:00 R60 ;10:00 ;18:00 ;15 ;15 ;08:00 ;60 ;7:00;14:05 ;15:05 ;1
3192 ;8158 ;IMPORT8158;De 10:00 a 18:30 R30 ;10:00 ;18:30 ;15 ;15 ;08:30 ;30 ;8:00;13:15 ;13:45 ;1
3193 ;8159 ;IMPORT8159;De 10:00 a 18:30 R30 ;10:00 ;18:30 ;15 ;15 ;08:30 ;30 ;8:00;15:15 ;15:45 ;1
3194 ;8160 ;IMPORT8160;De 10:30 a 19:00 R30 ;10:30 ;19:00 ;15 ;15 ;08:30 ;30 ;8:00;14:45 ;15:15 ;1
3195 ;8161 ;IMPORT8161;De 11:00 a 19:00 R60 ;11:00 ;19:00 ;15 ;15 ;08:00 ;60 ;7:00;15:05 ;16:05 ;1
3196 ;8162 ;IMPORT8162;De 07:30 a 16:00 R30 ;07:30 ;16:00 ;15 ;15 ;08:30 ;30 ;8:00;12:30 ;13:00 ;1
3197 ;8163 ;IMPORT8163;De 09:00 a 17:30 R30 ;09:00 ;17:30 ;15 ;15 ;08:30 ;30 ;8:00;13:00 ;13:30 ;1
3198 ;8164 ;IMPORT8164;De 09:00 a 17:30 R30 ;09:00 ;17:30 ;15 ;15 ;08:30 ;30 ;8:00;13:15 ;13:45 ;1
3199 ;8165 ;IMPORT8165;De 09:00 a 17:30 R30 ;09:00 ;17:30 ;15 ;15 ;08:30 ;30 ;8:00;12:40 ;13:10 ;1
3200 ;8166 ;IMPORT8166;De 09:30 a 18:00 R30 ;09:30 ;18:00 ;15 ;15 ;08:30 ;30 ;8:00;15:00 ;15:30 ;1
3201 ;8167 ;IMPORT8167;De 10:00 a 18:00 R60 ;10:00 ;18:00 ;15 ;15 ;08:00 ;60 ;7:00;14:20 ;15:20 ;1
3202 ;8168 ;IMPORT8168;De 10:00 a 18:30 R30 ;10:00 ;18:30 ;15 ;15 ;08:30 ;30 ;8:00;13:45 ;14:15 ;1
3203 ;8169 ;IMPORT8169;De 11:30 a 20:00 R30 ;11:30 ;20:00 ;15 ;15 ;08:30 ;30 ;8:00;16:30 ;17:00 ;1
3204 ;8170 ;IMPORT8170;De 09:30 a 18:00 R30 ;09:30 ;18:00 ;15 ;15 ;08:30 ;30 ;8:00;13:30 ;14:00 ;1
3205 ;8171 ;IMPORT8171;De 09:30 a 18:00 R30 ;09:30 ;18:00 ;15 ;15 ;08:30 ;30 ;8:00;13:45 ;14:15 ;1
3206 ;8172 ;IMPORT8172;De 09:30 a 18:00 R30 ;09:30 ;18:00 ;15 ;15 ;08:30 ;30 ;8:00;14:45 ;15:15 ;1
3207 ;8173 ;IMPORT8173;De 08:00 a 16:00 R60 ;08:00 ;16:00 ;15 ;15 ;08:00 ;60 ;7:00;12:35 ;13:35 ;1
3208 ;8174 ;IMPORT8174;De 06:00 a 14:30 R30 ;06:00 ;14:30 ;15 ;15 ;08:30 ;30 ;8:00;10:45 ;11:15 ;1
3209 ;8175 ;IMPORT8175;De 06:30 a 15:00 R30 ;06:30 ;15:00 ;15 ;15 ;08:30 ;30 ;8:00;10:30 ;11:00 ;1
3210 ;8176 ;IMPORT8176;De 08:45 a 19:45 R60 ;08:45 ;19:45 ;15 ;15 ;11:00 ;60 ;10:00;13:45 ;14:45 ;0
3211 ;8177 ;IMPORT8177;De 09:00 a 17:30 R30 ;09:00 ;17:30 ;15 ;15 ;08:30 ;30 ;8:00;13:05 ;13:35 ;1
3212 ;8178 ;IMPORT8178;De 09:00 a 17:30 R30 ;09:00 ;17:30 ;15 ;15 ;08:30 ;30 ;8:00;14:00 ;14:30 ;1
3213 ;8179 ;IMPORT8179;De 09:15 a 18:15 R60 ;09:15 ;18:15 ;15 ;15 ;09:00 ;60 ;8:00;13:00 ;14:00 ;1
3214 ;8180 ;IMPORT8180;De 10:30 a 19:00 R30 ;10:30 ;19:00 ;15 ;15 ;08:30 ;30 ;8:00;16:00 ;16:30 ;1
3215 ;8181 ;IMPORT8181;De 11:15 a 19:45 R30 ;11:15 ;19:45 ;15 ;15 ;08:30 ;30 ;8:00;15:20 ;15:50 ;1
3216 ;8182 ;IMPORT8182;De 12:30 a 21:00 R30 ;12:30 ;21:00 ;15 ;15 ;08:30 ;30 ;8:00;17:15 ;17:45 ;1
3217 ;8183 ;IMPORT8183;De 06:00 a 14:30 R30 ;06:00 ;14:30 ;15 ;15 ;08:30 ;30 ;8:00;09:40 ;10:10 ;1
3218 ;8184 ;IMPORT8184;De 06:00 a 14:30 R30 ;06:00 ;14:30 ;15 ;15 ;08:30 ;30 ;8:00;10:40 ;11:10 ;1
3219 ;8185 ;IMPORT8185;De 07:30 a 16:00 R30 ;07:30 ;16:00 ;15 ;15 ;08:30 ;30 ;8:00;10:45 ;11:15 ;1
3220 ;8186 ;IMPORT8186;De 07:30 a 16:00 R30 ;07:30 ;16:00 ;15 ;15 ;08:30 ;30 ;8:00;12:45 ;13:15 ;1
3221 ;8187 ;IMPORT8187;De 09:00 a 17:30 R30 ;09:00 ;17:30 ;15 ;15 ;08:30 ;30 ;8:00;14:15 ;14:45 ;1
3222 ;8188 ;IMPORT8188;De 09:45 a 18:15 R30 ;09:45 ;18:15 ;15 ;15 ;08:30 ;30 ;8:00;13:15 ;13:45 ;1
3223 ;8189 ;IMPORT8189;De 10:00 a 18:30 R30 ;10:00 ;18:30 ;15 ;15 ;08:30 ;30 ;8:00;15:45 ;16:15 ;1
3224 ;8190 ;IMPORT8190;De 10:30 a 19:00 R30 ;10:30 ;19:00 ;15 ;15 ;08:30 ;30 ;8:00;16:15 ;16:45 ;1
3225 ;8191 ;IMPORT8191;De 11:00 a 19:30 R30 ;11:00 ;19:30 ;15 ;15 ;08:30 ;30 ;8:00;14:40 ;15:10 ;1
3226 ;8192 ;IMPORT8192;De 11:30 a 20:00 R30 ;11:30 ;20:00 ;15 ;15 ;08:30 ;30 ;8:00;17:00 ;17:30 ;1
3227 ;8193 ;IMPORT8193;De 09:30 a 19:30 R60 ;09:30 ;19:30 ;15 ;15 ;10:00 ;60 ;9:00;14:05 ;15:05 ;0
3228 ;8194 ;IMPORT8194;De 09:00 a 19:00 R60 ;09:00 ;19:00 ;15 ;15 ;10:00 ;60 ;9:00;14:05 ;15:05 ;0
3229 ;8195 ;IMPORT8195;De 08:30 a 18:30 R60 ;08:30 ;18:30 ;15 ;15 ;10:00 ;60 ;9:00;13:05 ;14:05 ;0
3230 ;8196 ;IMPORT8196;De 09:15 a 19:45 R60 ;09:15 ;19:45 ;15 ;15 ;10:30 ;60 ;9:30;14:00 ;15:00 ;0
3231 ;8197 ;IMPORT8197;De 09:45 a 18:15 R0 ;09:45 ;18:15 ;15 ;15 ;08:30 ;0 ;8:30;;;1
3232 ;8198 ;IMPORT8198;De 08:00 a 18:00 R60 ;08:00 ;18:00 ;15 ;15 ;10:00 ;60 ;9:00;10:45 ;11:45 ;0
3233 ;8199 ;IMPORT8199;De 10:30 a 19:00 R30 ;10:30 ;19:00 ;15 ;15 ;08:30 ;30 ;8:00;15:45 ;16:15 ;1
3234 ;8200 ;IMPORT8200;De 10:00 a 21:00 R60 ;10:00 ;21:00 ;15 ;15 ;11:00 ;60 ;10:00;12:45 ;13:45 ;0
3235 ;8201 ;IMPORT8201;De 08:00 a 18:30 R60 ;08:00 ;18:30 ;15 ;15 ;10:30 ;60 ;9:30;15:30 ;16:30 ;0
3236 ;8202 ;IMPORT8202;De 07:00 a 17:00 R60 ;07:00 ;17:00 ;15 ;15 ;10:00 ;60 ;9:00;12:25 ;13:25 ;0
3237 ;8203 ;IMPORT8203;De 15:00 a 23:00 R60 ;15:00 ;23:00 ;30 ;0 ;08:00 ;60 ;7:00;18:10 ;19:10 ;1
3238 ;8204 ;IMPORT8204;De 13:00 a 23:00 R60 ;13:00 ;23:00 ;15 ;15 ;10:00 ;60 ;9:00;18:00 ;19:00 ;0
3239 ;8205 ;IMPORT8205;De 08:00 a 18:00 R60 ;08:00 ;18:00 ;15 ;15 ;10:00 ;60 ;9:00;15:15 ;16:15 ;0
3240 ;8206 ;IMPORT8206;De 08:45 a 16:45 R60 ;08:45 ;16:45 ;15 ;15 ;08:00 ;60 ;7:00;12:15 ;13:15 ;1
3241 ;8207 ;IMPORT8207;De 09:00 a 19:00 R60 ;09:00 ;19:00 ;30 ;0 ;10:00 ;60 ;9:00;13:55 ;14:55 ;0
3242 ;8208 ;IMPORT8208;De 03:30 a 12:30 R60 ;03:30 ;12:30 ;30 ;0 ;09:00 ;60 ;8:00;10:00 ;11:00 ;1
3243 ;8209 ;IMPORT8209;De 09:30 a 20:00 R60 ;09:30 ;20:00 ;15 ;15 ;10:30 ;60 ;9:30;16:30 ;17:30 ;0
3244 ;8210 ;IMPORT8210;De 08:15 a 17:15 R60 ;08:15 ;17:15 ;30 ;0 ;09:00 ;60 ;8:00;14:00 ;15:00 ;1
3245 ;8211 ;IMPORT8211;De 15:00 a 23:00 R60 ;15:00 ;23:00 ;15 ;15 ;08:00 ;60 ;7:00;18:55 ;19:55 ;1
3246 ;8212 ;IMPORT8212;De 10:15 a 18:15 R60 ;10:15 ;18:15 ;15 ;15 ;08:00 ;60 ;7:00;14:30 ;15:30 ;1
3247 ;8213 ;IMPORT8213;De 10:15 a 19:15 R60 ;10:15 ;19:15 ;30 ;0 ;09:00 ;60 ;8:00;14:45 ;15:45 ;1
3248 ;8214 ;IMPORT8214;De 08:45 a 16:45 R60 ;08:45 ;16:45 ;15 ;15 ;08:00 ;60 ;7:00;12:00 ;13:00 ;1
3249 ;8215 ;IMPORT8215;De 09:15 a 17:15 R60 ;09:15 ;17:15 ;15 ;15 ;08:00 ;60 ;7:00;14:15 ;15:15 ;1
3250 ;8216 ;IMPORT8216;De 08:00 a 19:00 R60 ;08:00 ;19:00 ;15 ;15 ;11:00 ;60 ;10:00;12:35 ;13:35 ;0
3251 ;8217 ;IMPORT8217;De 09:30 a 17:30 R60 ;09:30 ;17:30 ;15 ;15 ;08:00 ;60 ;7:00;12:50 ;13:50 ;1
3252 ;8218 ;IMPORT8218;De 12:00 a 23:00 R60 ;12:00 ;23:00 ;15 ;15 ;11:00 ;60 ;10:00;15:30 ;16:30 ;0
3253 ;8219 ;IMPORT8219;De 08:00 a 18:00 R60 ;08:00 ;18:00 ;15 ;15 ;10:00 ;60 ;9:00;13:35 ;14:35 ;0
3254 ;8220 ;IMPORT8220;De 08:30 a 18:30 R60 ;08:30 ;18:30 ;15 ;15 ;10:00 ;60 ;9:00;13:35 ;14:35 ;0
3255 ;8221 ;IMPORT8221;De 09:00 a 17:30 R60 ;09:00 ;17:30 ;15 ;15 ;08:30 ;60 ;7:30;12:00 ;13:00 ;1
3256 ;8222 ;IMPORT8222;De 15:30 a 23:30 R60 ;15:30 ;23:30 ;15 ;15 ;08:00 ;60 ;7:00;19:15 ;20:15 ;1
3257 ;8223 ;IMPORT8223;De 07:00 a 17:00 R60 ;07:00 ;17:00 ;15 ;15 ;10:00 ;60 ;9:00;10:25 ;11:25 ;0
3258 ;8224 ;IMPORT8224;De 07:00 a 17:30 R60 ;07:00 ;17:30 ;15 ;15 ;10:30 ;60 ;9:30;10:05 ;11:05 ;0
3259 ;8225 ;IMPORT8225;De 09:45 a 18:45 R60 ;09:45 ;18:45 ;30 ;0 ;09:00 ;60 ;8:00;15:00 ;16:00 ;1
3260 ;8226 ;IMPORT8226;De 10:00 a 18:30 R60 ;10:00 ;18:30 ;15 ;15 ;08:30 ;60 ;7:30;13:00 ;14:00 ;1
3261 ;8227 ;IMPORT8227;De 10:00 a 18:30 R60 ;10:00 ;18:30 ;15 ;15 ;08:30 ;60 ;7:30;13:45 ;14:45 ;1
3262 ;8228 ;IMPORT8228;De 08:15 a 17:15 R60 ;08:15 ;17:15 ;30 ;0 ;09:00 ;60 ;8:00;15:00 ;16:00 ;1
3263 ;8229 ;IMPORT8229;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;15 ;15 ;08:30 ;60 ;7:30;12:15 ;13:15 ;1
3264 ;8230 ;IMPORT8230;De 08:00 a 19:00 R60 ;08:00 ;19:00 ;15 ;15 ;11:00 ;60 ;10:00;12:05 ;13:05 ;0
3265 ;8231 ;IMPORT8231;De 10:30 a 19:00 R60 ;10:30 ;19:00 ;15 ;15 ;08:30 ;60 ;7:30;13:30 ;14:30 ;1
3266 ;8232 ;IMPORT8232;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;15 ;15 ;08:30 ;60 ;7:30;12:30 ;13:30 ;1
3267 ;8233 ;IMPORT8233;De 10:00 a 18:30 R60 ;10:00 ;18:30 ;15 ;15 ;08:30 ;60 ;7:30;13:15 ;14:15 ;1
3268 ;8234 ;IMPORT8234;De 07:00 a 15:30 R60 ;07:00 ;15:30 ;15 ;15 ;08:30 ;60 ;7:30;11:45 ;12:45 ;1
3269 ;8235 ;IMPORT8235;De 07:00 a 15:30 R60 ;07:00 ;15:30 ;15 ;15 ;08:30 ;60 ;7:30;12:00 ;13:00 ;1
3270 ;8236 ;IMPORT8236;De 07:30 a 16:00 R60 ;07:30 ;16:00 ;15 ;15 ;08:30 ;60 ;7:30;10:30 ;11:30 ;1
3271 ;8237 ;IMPORT8237;De 07:30 a 16:00 R60 ;07:30 ;16:00 ;15 ;15 ;08:30 ;60 ;7:30;11:45 ;12:45 ;1
3272 ;8238 ;IMPORT8238;De 07:30 a 16:00 R60 ;07:30 ;16:00 ;15 ;15 ;08:30 ;60 ;7:30;12:30 ;13:30 ;1
3273 ;8239 ;IMPORT8239;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;15 ;15 ;08:30 ;60 ;7:30;13:45 ;14:45 ;1
3274 ;8240 ;IMPORT8240;De 10:30 a 19:00 R60 ;10:30 ;19:00 ;15 ;15 ;08:30 ;60 ;7:30;13:45 ;14:45 ;1
3275 ;8241 ;IMPORT8241;De 11:30 a 20:00 R60 ;11:30 ;20:00 ;15 ;15 ;08:30 ;60 ;7:30;14:45 ;15:45 ;1
3276 ;8242 ;IMPORT8242;De 09:00 a 17:30 R60 ;09:00 ;17:30 ;15 ;15 ;08:30 ;60 ;7:30;13:40 ;14:40 ;1
3277 ;8243 ;IMPORT8243;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;15 ;15 ;08:30 ;60 ;7:30;13:15 ;14:15 ;1
3278 ;8244 ;IMPORT8244;De 10:45 a 18:15 R0 ;10:45 ;18:15 ;30 ;0 ;07:30 ;0 ;7:30;;;1
3279 ;8245 ;IMPORT8245;De 08:00 a 16:00 R60 ;08:00 ;16:00 ;15 ;15 ;08:00 ;60 ;7:00;11:05 ;12:05 ;1
3280 ;8246 ;IMPORT8246;De 07:30 a 17:30 R60 ;07:30 ;17:30 ;15 ;15 ;10:00 ;60 ;9:00;12:05 ;13:05 ;0
3281 ;8247 ;IMPORT8247;De 08:30 a 17:00 R60 ;08:30 ;17:00 ;15 ;15 ;08:30 ;60 ;7:30;11:40 ;12:40 ;1
3282 ;8248 ;IMPORT8248;De 10:30 a 19:30 R60 ;10:30 ;19:30 ;15 ;15 ;09:00 ;60 ;8:00;15:35 ;16:35 ;1
3283 ;8249 ;IMPORT8249;De 12:00 a 20:00 R60 ;12:00 ;20:00 ;15 ;15 ;08:00 ;60 ;7:00;13:30 ;14:30 ;1
3284 ;8250 ;IMPORT8250;De 12:30 a 21:00 R60 ;12:30 ;21:00 ;15 ;15 ;08:30 ;60 ;7:30;17:00 ;18:00 ;1
3285 ;8251 ;IMPORT8251;De 07:00 a 15:30 R60 ;07:00 ;15:30 ;15 ;15 ;08:30 ;60 ;7:30;11:15 ;12:15 ;1
3286 ;8252 ;IMPORT8252;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;15 ;15 ;08:30 ;60 ;7:30;14:30 ;15:30 ;1
3287 ;8253 ;IMPORT8253;De 13:00 a 21:30 R60 ;13:00 ;21:30 ;15 ;15 ;08:30 ;60 ;7:30;16:00 ;17:00 ;1
3288 ;8254 ;IMPORT8254;De 08:30 a 17:00 R60 ;08:30 ;17:00 ;15 ;15 ;08:30 ;60 ;7:30;13:25 ;14:25 ;1
3289 ;8255 ;IMPORT8255;De 09:00 a 17:30 R60 ;09:00 ;17:30 ;15 ;15 ;08:30 ;60 ;7:30;12:55 ;13:55 ;1
3290 ;8256 ;IMPORT8256;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;15 ;15 ;08:30 ;60 ;7:30;12:45 ;13:45 ;1
3291 ;8257 ;IMPORT8257;De 09:00 a 17:30 R60 ;09:00 ;17:30 ;15 ;15 ;08:30 ;60 ;7:30;12:15 ;13:15 ;1
3292 ;8258 ;IMPORT8258;De 09:00 a 19:00 R60 ;09:00 ;19:00 ;15 ;15 ;10:00 ;60 ;9:00;13:05 ;14:05 ;0
3293 ;8259 ;IMPORT8259;De 08:30 a 17:00 R60 ;08:30 ;17:00 ;15 ;15 ;08:30 ;60 ;7:30;11:45 ;12:45 ;1
3294 ;8260 ;IMPORT8260;De 12:00 a 22:00 R60 ;12:00 ;22:00 ;30 ;0 ;10:00 ;60 ;9:00;16:05 ;17:05 ;0
3295 ;8261 ;IMPORT8261;De 10:00 a 20:00 R60 ;10:00 ;20:00 ;15 ;15 ;10:00 ;60 ;9:00;15:05 ;16:05 ;0
3296 ;8262 ;IMPORT8262;De 08:00 a 16:30 R60 ;08:00 ;16:30 ;15 ;15 ;08:30 ;60 ;7:30;11:15 ;12:15 ;1
3297 ;8263 ;IMPORT8263;De 08:45 a 17:45 R60 ;08:45 ;17:45 ;30 ;0 ;09:00 ;60 ;8:00;13:30 ;14:30 ;1
3298 ;8264 ;IMPORT8264;De 10:30 a 19:30 R60 ;10:30 ;19:30 ;15 ;15 ;09:00 ;60 ;8:00;17:30 ;18:30 ;1
3299 ;8265 ;IMPORT8265;De 10:30 a 19:00 R60 ;10:30 ;19:00 ;15 ;15 ;08:30 ;60 ;7:30;15:15 ;16:15 ;1
3300 ;8266 ;IMPORT8266;De 10:30 a 19:00 R60 ;10:30 ;19:00 ;15 ;15 ;08:30 ;60 ;7:30;15:30 ;16:30 ;1
3301 ;8267 ;IMPORT8267;De 08:00 a 16:30 R60 ;08:00 ;16:30 ;15 ;15 ;08:30 ;60 ;7:30;12:15 ;13:15 ;1
3302 ;8268 ;IMPORT8268;De 08:00 a 16:30 R60 ;08:00 ;16:30 ;15 ;15 ;08:30 ;60 ;7:30;12:25 ;13:25 ;1
3303 ;8269 ;IMPORT8269;De 08:00 a 16:30 R60 ;08:00 ;16:30 ;15 ;15 ;08:30 ;60 ;7:30;12:55 ;13:55 ;1
3304 ;8270 ;IMPORT8270;De 10:30 a 19:00 R60 ;10:30 ;19:00 ;15 ;15 ;08:30 ;60 ;7:30;14:10 ;15:10 ;1
3305 ;8271 ;IMPORT8271;De 10:00 a 21:00 R60 ;10:00 ;21:00 ;15 ;15 ;11:00 ;60 ;10:00;17:35 ;18:35 ;0
3306 ;8272 ;IMPORT8272;De 13:30 a 22:00 R60 ;13:30 ;22:00 ;15 ;15 ;08:30 ;60 ;7:30;17:00 ;18:00 ;1
3307 ;8273 ;IMPORT8273;De 09:00 a 19:00 R60 ;09:00 ;19:00 ;15 ;15 ;10:00 ;60 ;9:00;15:20 ;16:20 ;0
3308 ;8274 ;IMPORT8274;De 06:00 a 14:30 R60 ;06:00 ;14:30 ;15 ;15 ;08:30 ;60 ;7:30;09:00 ;10:00 ;1
3309 ;8275 ;IMPORT8275;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;15 ;15 ;08:30 ;60 ;7:30;13:55 ;14:55 ;1
3310 ;8276 ;IMPORT8276;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;15 ;15 ;08:30 ;60 ;7:30;14:15 ;15:15 ;1
3311 ;8277 ;IMPORT8277;De 09:45 a 18:45 R60 ;09:45 ;18:45 ;30 ;0 ;09:00 ;60 ;8:00;14:00 ;15:00 ;1
3312 ;8278 ;IMPORT8278;De 08:30 a 18:30 R60 ;08:30 ;18:30 ;15 ;15 ;10:00 ;60 ;9:00;13:50 ;14:50 ;0
3313 ;8279 ;IMPORT8279;De 07:15 a 16:15 R60 ;07:15 ;16:15 ;30 ;0 ;09:00 ;60 ;8:00;14:00 ;15:00 ;1
3314 ;8280 ;IMPORT8280;De 09:00 a 17:30 R60 ;09:00 ;17:30 ;0 ;0 ;08:30 ;60 ;7:30;11:15 ;12:15 ;1
3315 ;8281 ;IMPORT8281;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;0 ;0 ;08:30 ;60 ;7:30;15:00 ;16:00 ;1
3316 ;8282 ;IMPORT8282;De 18:30 a 03:30 R60 ;18:30 ;03:30 ;30 ;0 ;09:00 ;60 ;8:00;01:00 ;02:00 ;1
3317 ;8283 ;IMPORT8283;De 08:30 a 19:30 R60 ;08:30 ;19:30 ;15 ;15 ;11:00 ;60 ;10:00;11:40 ;12:40 ;0
3318 ;8284 ;IMPORT8284;De 09:00 a 19:30 R60 ;09:00 ;19:30 ;15 ;15 ;10:30 ;60 ;9:30;13:35 ;14:35 ;0
3319 ;8285 ;IMPORT8285;De 09:00 a 17:30 R60 ;09:00 ;17:30 ;15 ;15 ;08:30 ;60 ;7:30;14:00 ;15:00 ;1
3320 ;8286 ;IMPORT8286;De 07:00 a 15:30 R60 ;07:00 ;15:30 ;15 ;15 ;08:30 ;60 ;7:30;11:10 ;12:10 ;1
3321 ;8287 ;IMPORT8287;De 08:00 a 16:30 R60 ;08:00 ;16:30 ;15 ;15 ;08:30 ;60 ;7:30;12:10 ;13:10 ;1
3322 ;8288 ;IMPORT8288;De 08:00 a 18:00 R60 ;08:00 ;18:00 ;30 ;0 ;10:00 ;60 ;9:00;14:55 ;15:55 ;0
3323 ;8289 ;IMPORT8289;De 05:45 a 14:45 R60 ;05:45 ;14:45 ;30 ;0 ;09:00 ;60 ;8:00;11:30 ;12:30 ;1
3324 ;8290 ;IMPORT8290;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;15 ;15 ;08:30 ;60 ;7:30;12:40 ;13:40 ;1
3325 ;8291 ;IMPORT8291;De 08:30 a 19:00 R60 ;08:30 ;19:00 ;15 ;15 ;10:30 ;60 ;9:30;14:05 ;15:05 ;0
3326 ;8292 ;IMPORT8292;De 18:30 a 00:30 R0 ;18:30 ;00:30 ;30 ;0 ;06:00 ;0 ;6:00;;;1
3327 ;8293 ;IMPORT8293;De 19:30 a 01:30 R0 ;19:30 ;01:30 ;30 ;0 ;06:00 ;0 ;6:00;;;1
3328 ;8294 ;IMPORT8294;De 15:45 a 23:15 R0 ;15:45 ;23:15 ;15 ;15 ;07:30 ;0 ;7:30;;;1
3329 ;8295 ;IMPORT8295;De 10:00 a 20:00 R60 ;10:00 ;20:00 ;15 ;15 ;10:00 ;60 ;9:00;15:25 ;16:25 ;0
3330 ;8296 ;IMPORT8296;De 07:30 a 17:30 R60 ;07:30 ;17:30 ;15 ;15 ;10:00 ;60 ;9:00;13:55 ;14:55 ;0
3331 ;8297 ;IMPORT8297;De 08:00 a 16:30 R60 ;08:00 ;16:30 ;0 ;0 ;08:30 ;60 ;7:30;10:00 ;11:00 ;1
3332 ;8298 ;IMPORT8298;De 09:30 a 18:00 R60 ;09:30 ;18:00 ;0 ;0 ;08:30 ;60 ;7:30;11:30 ;12:30 ;1
3333 ;8299 ;IMPORT8299;De 07:00 a 17:00 R60 ;07:00 ;17:00 ;30 ;0 ;10:00 ;60 ;9:00;12:35 ;13:35 ;0
3334 ;8300 ;IMPORT8300;De 10:00 a 18:30 R60 ;10:00 ;18:30 ;15 ;15 ;08:30 ;60 ;7:30;14:40 ;15:40 ;1
3335 ;8301 ;IMPORT8301;De 10:00 a 18:30 R60 ;10:00 ;18:30 ;15 ;15 ;08:30 ;60 ;7:30;14:15 ;15:15 ;1
